"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00056187","WENJIANG, CH","2016-07-04","0.00",,"78",,"73"
"CHM00056187","WENJIANG, CH","2016-07-05","0.57",,"74",,
"CHM00056187","WENJIANG, CH","2016-07-06","0.78",,"72",,"71"
"CHM00056187","WENJIANG, CH","2016-07-07","0.99",,"76",,"71"
"CHM00056187","WENJIANG, CH","2016-07-08","0.00",,"80",,"74"
"CHM00056187","WENJIANG, CH","2016-07-09","0.00",,"79",,
"CHM00056187","WENJIANG, CH","2016-07-10","0.83",,"81",,
"CHM00056187","WENJIANG, CH","2016-07-11","2.12",,"81",,"72"
"CHM00056187","WENJIANG, CH","2016-07-12","0.08",,"81",,"76"
"CHM00056187","WENJIANG, CH","2016-07-13","0.37",,"76",,
"CHM00056187","WENJIANG, CH","2016-07-14","0.22",,"71",,
"CHM00056187","WENJIANG, CH","2016-07-15","0.12",,"78",,"65"
"CHM00056187","WENJIANG, CH","2016-07-16","0.00",,"81",,"67"
"CHM00056187","WENJIANG, CH","2016-07-17","0.17",,"82",,"71"
"CHM00056187","WENJIANG, CH","2016-07-18",,,"78",,
"CHM00056187","WENJIANG, CH","2016-07-19",,,"83",,"72"
"CHM00056187","WENJIANG, CH","2016-07-20",,,"84",,"72"
"CHM00056187","WENJIANG, CH","2016-07-21","2.99",,"83",,"74"
"CHM00056187","WENJIANG, CH","2016-07-22","0.20",,"76",,"74"
"CHM00056187","WENJIANG, CH","2016-07-23","0.28",,"78",,"74"
"CHM00056187","WENJIANG, CH","2016-07-24","0.04",,"79",,"75"
"CHM00056187","WENJIANG, CH","2016-07-25","0.03",,"80",,"76"
"CHM00056187","WENJIANG, CH","2016-07-26","0.52",,"78",,
"CHM00056187","WENJIANG, CH","2016-07-27",,,"81",,"72"
"CHM00056187","WENJIANG, CH","2016-07-28","0.07",,"80",,"73"
"CHM00056187","WENJIANG, CH","2016-07-29",,,"78",,
"CHM00056187","WENJIANG, CH","2016-07-30","0.18",,"79",,"70"
"CHM00056187","WENJIANG, CH","2016-07-31","0.84",,"76",,
"CHM00056187","WENJIANG, CH","2016-08-01","0.75",,"79",,"70"
"CHM00056187","WENJIANG, CH","2016-08-02","0.00",,"80",,"72"
"CHM00056187","WENJIANG, CH","2016-08-03","0.77",,"80",,"73"
"CHM00056187","WENJIANG, CH","2016-08-04",,,"78",,"74"
"CHM00056187","WENJIANG, CH","2016-08-05","0.01",,"78",,
"CHM00056187","WENJIANG, CH","2016-08-06","0.17",,"81",,"72"
"CHM00056187","WENJIANG, CH","2016-08-07","0.20",,"78",,
"CHM00056187","WENJIANG, CH","2016-08-08","0.19",,"75",,"70"
"CHM00056187","WENJIANG, CH","2016-08-09","0.06",,"79",,"70"
"CHM00056187","WENJIANG, CH","2016-08-10","0.10",,"80",,"73"
"CHM00056187","WENJIANG, CH","2016-08-11","0.00",,"81",,"72"
"CHM00056187","WENJIANG, CH","2016-08-12","0.01",,"80",,"74"
"CHM00056187","WENJIANG, CH","2016-08-13","2.86",,"83",,"73"
"CHM00056187","WENJIANG, CH","2016-08-14",,,"83",,"74"
"CHM00056187","WENJIANG, CH","2016-08-15","0.19",,"81",,
"CHM00056187","WENJIANG, CH","2016-08-16","0.02",,"83",,"73"
"CHM00056187","WENJIANG, CH","2016-08-17","0.00",,"86",,"75"
"CHM00056187","WENJIANG, CH","2016-08-18","0.41",,"80",,
"CHM00056187","WENJIANG, CH","2016-08-19",,,"85",,"74"
"CHM00056187","WENJIANG, CH","2016-08-20",,,"86",,"75"
"CHM00056187","WENJIANG, CH","2016-08-21",,,"86",,"76"
"CHM00056187","WENJIANG, CH","2016-08-22",,,"86",,"76"
"CHM00056187","WENJIANG, CH","2016-08-23","1.15",,"84",,"76"
"CHM00056187","WENJIANG, CH","2016-08-24",,,"86",,"76"
"CHM00056187","WENJIANG, CH","2016-08-25","0.33",,"84",,
"CHM00056187","WENJIANG, CH","2016-08-26","0.02",,"78",,"72"
"CHM00056187","WENJIANG, CH","2016-08-27","0.00",,"79",,"73"
"CHM00056187","WENJIANG, CH","2016-08-28","0.06",,"74",,
"CHM00056187","WENJIANG, CH","2016-08-29","0.27",,"68",,
"CHM00056187","WENJIANG, CH","2016-08-30","0.02",,"70",,"64"
"CHM00056187","WENJIANG, CH","2016-08-31","0.00",,"72",,"68"
"CHM00056187","WENJIANG, CH","2016-09-01","0.00",,"73",,
"CHM00056187","WENJIANG, CH","2016-09-02","0.03",,"76",,"67"
"CHM00056187","WENJIANG, CH","2016-09-03","0.03",,"71",,
"CHM00056187","WENJIANG, CH","2016-09-04","0.46",,"69",,
"CHM00056187","WENJIANG, CH","2016-09-05","0.91",,"66",,
"CHM00056187","WENJIANG, CH","2016-09-06","0.00",,"72",,"64"
"CHM00056187","WENJIANG, CH","2016-09-07","0.02",,"73",,"67"
"CHM00056187","WENJIANG, CH","2016-09-08",,,"72",,
"CHM00056187","WENJIANG, CH","2016-09-09","0.12",,"74",,"65"
"CHM00056187","WENJIANG, CH","2016-09-10",,,"77",,
"CHM00056187","WENJIANG, CH","2016-09-11",,,"78",,"65"
"CHM00056187","WENJIANG, CH","2016-09-12","0.15",,"74",,
"CHM00056187","WENJIANG, CH","2016-09-13","0.30",,"69",,
"CHM00056187","WENJIANG, CH","2016-09-14","0.13",,"66",,
"CHM00056187","WENJIANG, CH","2016-09-15","0.08",,"72",,"64"
"CHM00056187","WENJIANG, CH","2016-09-16","0.00",,"72",,"63"
"CHM00056187","WENJIANG, CH","2016-09-17","0.36",,"70",,
"CHM00056187","WENJIANG, CH","2016-09-18","1.01",,"67",,
"CHM00056187","WENJIANG, CH","2016-09-19","0.59",,"69",,"65"
"CHM00056187","WENJIANG, CH","2016-09-20","0.07",,"67",,
"CHM00056187","WENJIANG, CH","2016-09-21","0.01",,"69",,"61"
"CHM00056187","WENJIANG, CH","2016-09-22","0.72",,"67",,
"CHM00056187","WENJIANG, CH","2016-09-23","0.03",,"68",,"64"
"CHM00056187","WENJIANG, CH","2016-09-24","0.01",,"69",,
"CHM00056187","WENJIANG, CH","2016-09-25","0.00",,"70",,"63"
"CHM00056187","WENJIANG, CH","2016-09-26","0.00",,"69",,
"CHM00056187","WENJIANG, CH","2016-09-27","0.04",,"74",,"67"
"CHM00056187","WENJIANG, CH","2016-09-28","0.03",,"74",,"67"
"CHM00056187","WENJIANG, CH","2016-09-29","0.00",,"70",,
"CHM00056187","WENJIANG, CH","2016-09-30","0.02",,"74",,"65"
"CHM00056187","WENJIANG, CH","2016-10-01","0.00",,"74",,
"CHM00056187","WENJIANG, CH","2016-10-02","0.00",,"75",,"64"
"CHM00056187","WENJIANG, CH","2016-10-03",,,"76",,"66"
"CHM00056187","WENJIANG, CH","2016-10-04","0.00",,"75",,
"CHM00056187","WENJIANG, CH","2016-10-05","0.03",,"67",,
"CHM00056187","WENJIANG, CH","2016-10-06","0.04",,"67",,"64"
"CHM00056187","WENJIANG, CH","2016-10-07","0.06",,"65",,"63"
"CHM00056187","WENJIANG, CH","2016-10-08","0.01",,"65",,
"CHM00056187","WENJIANG, CH","2016-10-09","0.11",,"62",,
"CHM00056187","WENJIANG, CH","2016-10-10","0.11",,"59",,
"CHM00056187","WENJIANG, CH","2016-10-11","0.00",,"62",,"57"
"CHM00056187","WENJIANG, CH","2016-10-12","0.01",,"61",,
"CHM00056187","WENJIANG, CH","2016-10-13",,,"63",,"58"
"CHM00056187","WENJIANG, CH","2016-10-14",,,"61",,"60"
"CHM00056187","WENJIANG, CH","2016-10-15",,,"63",,"58"
"CHM00056187","WENJIANG, CH","2016-10-16","0.07",,"65",,"59"
"CHM00056187","WENJIANG, CH","2016-10-17",,,"66",,
"CHM00056187","WENJIANG, CH","2016-10-18",,,"64",,"56"
"CHM00056187","WENJIANG, CH","2016-10-19","0.11",,"65",,"63"
"CHM00056187","WENJIANG, CH","2016-10-20","0.03",,"65",,"63"
"CHM00056187","WENJIANG, CH","2016-10-21","0.04",,"65",,"63"
"CHM00056187","WENJIANG, CH","2016-10-22",,,"67",,"62"
"CHM00056187","WENJIANG, CH","2016-10-23","0.01",,"65",,
"CHM00056187","WENJIANG, CH","2016-10-24","0.01",,"65",,"62"
"CHM00056187","WENJIANG, CH","2016-10-25","0.00",,"64",,
"CHM00056187","WENJIANG, CH","2016-10-26",,,"65",,"60"
"CHM00056187","WENJIANG, CH","2016-10-27",,,"62",,
"CHM00056187","WENJIANG, CH","2016-10-28","0.01",,"55",,
"CHM00056187","WENJIANG, CH","2016-10-29","0.00",,"55",,"49"
"CHM00056187","WENJIANG, CH","2016-10-30",,,"54",,"52"
"CHM00056187","WENJIANG, CH","2016-10-31",,,"58",,
"CHM00056187","WENJIANG, CH","2016-11-01",,,"56",,"52"
"CHM00056187","WENJIANG, CH","2016-11-02",,,"55",,
"CHM00056187","WENJIANG, CH","2016-11-03",,,"57",,"47"
"CHM00056187","WENJIANG, CH","2016-11-04",,,"60",,"49"
"CHM00056187","WENJIANG, CH","2016-11-05",,,"61",,"57"
"CHM00056187","WENJIANG, CH","2016-11-06","0.29",,"59",,
"CHM00056187","WENJIANG, CH","2016-11-07","0.23",,"52",,
"CHM00056187","WENJIANG, CH","2016-11-08","0.28",,"51",,
"CHM00056187","WENJIANG, CH","2016-11-09","0.00",,"51",,
"CHM00056187","WENJIANG, CH","2016-11-10","0.00",,"52",,"46"
"CHM00056187","WENJIANG, CH","2016-11-11","0.00",,"50",,
"CHM00056187","WENJIANG, CH","2016-11-12",,,"54",,"41"
"CHM00056187","WENJIANG, CH","2016-11-13",,,"57",,"51"
"CHM00056187","WENJIANG, CH","2016-11-14",,,"57",,"50"
"CHM00056187","WENJIANG, CH","2016-11-15",,,"57",,"50"
"CHM00056187","WENJIANG, CH","2016-11-16",,,"60",,"55"
"CHM00056187","WENJIANG, CH","2016-11-17",,,"61",,"56"
"CHM00056187","WENJIANG, CH","2016-11-18",,,"61",,
"CHM00056187","WENJIANG, CH","2016-11-19","0.00",,"60",,"55"
"CHM00056187","WENJIANG, CH","2016-11-20","0.00",,"58",,
"CHM00056187","WENJIANG, CH","2016-11-21",,,"59",,"49"
"CHM00056187","WENJIANG, CH","2016-11-22","0.00",,"48",,
"CHM00056187","WENJIANG, CH","2016-11-23",,,"46",,
"CHM00056187","WENJIANG, CH","2016-11-24",,,"41",,
"CHM00056187","WENJIANG, CH","2016-11-25",,,"43",,"32"
"CHM00056187","WENJIANG, CH","2016-11-26",,,"47",,
"CHM00056187","WENJIANG, CH","2016-11-27",,,"47",,"39"
"CHM00056187","WENJIANG, CH","2016-11-28",,,"49",,"45"
"CHM00056187","WENJIANG, CH","2016-11-29","0.01",,"52",,"45"
"CHM00056187","WENJIANG, CH","2016-11-30","0.00",,"50",,
"CHM00056187","WENJIANG, CH","2016-12-01","0.00",,"50",,"43"
"CHM00056187","WENJIANG, CH","2016-12-02","0.02",,"49",,
"CHM00056187","WENJIANG, CH","2016-12-03",,,"45",,
"CHM00056187","WENJIANG, CH","2016-12-04",,,"46",,"36"
"CHM00056187","WENJIANG, CH","2016-12-05",,,"47",,
"CHM00056187","WENJIANG, CH","2016-12-06",,,"44",,"33"
"CHM00056187","WENJIANG, CH","2016-12-07",,,"45",,"34"
"CHM00056187","WENJIANG, CH","2016-12-08",,,"45",,"37"
"CHM00056187","WENJIANG, CH","2016-12-09",,,"45",,
"CHM00056187","WENJIANG, CH","2016-12-10",,,"48",,"35"
"CHM00056187","WENJIANG, CH","2016-12-11","0.01",,"50",,"46"
"CHM00056187","WENJIANG, CH","2016-12-12",,,"50",,
"CHM00056187","WENJIANG, CH","2016-12-13","0.01",,"50",,"38"
"CHM00056187","WENJIANG, CH","2016-12-14",,,"50",,
"CHM00056187","WENJIANG, CH","2016-12-15",,,"48",,
"CHM00056187","WENJIANG, CH","2016-12-16","0.00",,"47",,"38"
"CHM00056187","WENJIANG, CH","2016-12-17",,,"48",,"46"
"CHM00056187","WENJIANG, CH","2016-12-18",,,"50",,"46"
"CHM00056187","WENJIANG, CH","2016-12-19",,,"50",,"47"
"CHM00056187","WENJIANG, CH","2016-12-20",,,"48",,
"CHM00056187","WENJIANG, CH","2016-12-21",,,"50",,"38"
"CHM00056187","WENJIANG, CH","2016-12-22",,,"50",,"40"
"CHM00056187","WENJIANG, CH","2016-12-23",,,"48",,
"CHM00056187","WENJIANG, CH","2016-12-24","0.00",,"47",,"45"
"CHM00056187","WENJIANG, CH","2016-12-25","0.00",,"47",,
"CHM00056187","WENJIANG, CH","2016-12-26","0.00",,"45",,
"CHM00056187","WENJIANG, CH","2016-12-27",,,"46",,"36"
"CHM00056187","WENJIANG, CH","2016-12-28",,,"47",,"39"
"CHM00056187","WENJIANG, CH","2016-12-29",,,"48",,"42"
"CHM00056187","WENJIANG, CH","2016-12-30",,,"47",,"44"
"CHM00056187","WENJIANG, CH","2016-12-31",,,"47",,"44"
"CHM00056187","WENJIANG, CH","2017-01-01",,,"43",,
"CHM00056187","WENJIANG, CH","2017-01-02",,,"47",,"32"
"CHM00056187","WENJIANG, CH","2017-01-03",,,"49",,"42"
"CHM00056187","WENJIANG, CH","2017-01-04",,,"48",,
"CHM00056187","WENJIANG, CH","2017-01-05",,,"48",,"37"
"CHM00056187","WENJIANG, CH","2017-01-06",,,"49",,"40"
"CHM00056187","WENJIANG, CH","2017-01-07",,,"48",,
"CHM00056187","WENJIANG, CH","2017-01-08",,,"48",,"45"
"CHM00056187","WENJIANG, CH","2017-01-09","0.06",,"45",,
"CHM00056187","WENJIANG, CH","2017-01-10","0.04",,"41",,"40"
"CHM00056187","WENJIANG, CH","2017-01-11","0.03",,"40",,
"CHM00056187","WENJIANG, CH","2017-01-12","0.00",,"44",,"31"
"CHM00056187","WENJIANG, CH","2017-01-13",,,"45",,"36"
"CHM00056187","WENJIANG, CH","2017-01-14",,,"45",,"40"
"CHM00056187","WENJIANG, CH","2017-01-15","0.01",,"45",,
"CHM00056187","WENJIANG, CH","2017-01-16","0.06",,"42",,
"CHM00056187","WENJIANG, CH","2017-01-17","0.06",,"44",,"37"
"CHM00056187","WENJIANG, CH","2017-01-18","0.00",,"43",,
"CHM00056187","WENJIANG, CH","2017-01-19","0.00",,"45",,"40"
"CHM00056187","WENJIANG, CH","2017-01-20",,,"43",,
"CHM00056187","WENJIANG, CH","2017-01-21",,,"43",,"32"
"CHM00056187","WENJIANG, CH","2017-01-22",,,"43",,"34"
"CHM00056187","WENJIANG, CH","2017-01-23",,,"47",,"33"
"CHM00056187","WENJIANG, CH","2017-01-24",,,"43",,
"CHM00056187","WENJIANG, CH","2017-01-25",,,"49",,"32"
"CHM00056187","WENJIANG, CH","2017-01-26",,,"46",,
"CHM00056187","WENJIANG, CH","2017-01-27",,,"47",,"36"
"CHM00056187","WENJIANG, CH","2017-01-28",,,"49",,"45"
"CHM00056187","WENJIANG, CH","2017-01-29",,,"47",,
"CHM00056187","WENJIANG, CH","2017-01-30",,,"47",,"36"
"CHM00056187","WENJIANG, CH","2017-01-31",,,"46",,
"CHM00056187","WENJIANG, CH","2017-02-01",,,"46",,"40"
"CHM00056187","WENJIANG, CH","2017-02-02","0.00",,"44",,
"CHM00056187","WENJIANG, CH","2017-02-03",,,"45",,"41"
"CHM00056187","WENJIANG, CH","2017-02-04",,,"47",,"44"
"CHM00056187","WENJIANG, CH","2017-02-05",,,"47",,
"CHM00056187","WENJIANG, CH","2017-02-06","0.10",,"47",,"45"
"CHM00056187","WENJIANG, CH","2017-02-07","0.20",,"45",,
"CHM00056187","WENJIANG, CH","2017-02-08","0.07",,"44",,
"CHM00056187","WENJIANG, CH","2017-02-09","0.00",,"43",,"40"
"CHM00056187","WENJIANG, CH","2017-02-10","0.29",,"43",,
"CHM00056187","WENJIANG, CH","2017-02-11","0.29",,"45",,"33"
"CHM00056187","WENJIANG, CH","2017-02-12","0.00",,"46",,"41"
"CHM00056187","WENJIANG, CH","2017-02-13",,,"46",,"42"
"CHM00056187","WENJIANG, CH","2017-02-14",,,"49",,"43"
"CHM00056187","WENJIANG, CH","2017-02-15","0.00",,"52",,"42"
"CHM00056187","WENJIANG, CH","2017-02-16",,,"51",,
"CHM00056187","WENJIANG, CH","2017-02-17",,,"51",,"38"
"CHM00056187","WENJIANG, CH","2017-02-18",,,"49",,"38"
"CHM00056187","WENJIANG, CH","2017-02-19",,,"55",,"38"
"CHM00056187","WENJIANG, CH","2017-02-20","0.01",,"55",,"52"
"CHM00056187","WENJIANG, CH","2017-02-21","0.05",,"47",,
"CHM00056187","WENJIANG, CH","2017-02-22","0.13",,"45",,
"CHM00056187","WENJIANG, CH","2017-02-23","0.00",,"43",,
"CHM00056187","WENJIANG, CH","2017-02-24","0.00",,"44",,"35"
"CHM00056187","WENJIANG, CH","2017-02-25","0.00",,"49",,"37"
"CHM00056187","WENJIANG, CH","2017-02-26","0.02",,"45",,
"CHM00056187","WENJIANG, CH","2017-02-27",,,"46",,"38"
"CHM00056187","WENJIANG, CH","2017-02-28",,,"51",,"36"
"CHM00056187","WENJIANG, CH","2017-03-01",,,"54",,"45"
"CHM00056187","WENJIANG, CH","2017-03-02",,,"50",,"47"
"CHM00056187","WENJIANG, CH","2017-03-03","0.11",,"52",,"42"
"CHM00056187","WENJIANG, CH","2017-03-04","0.14",,"54",,"47"
"CHM00056187","WENJIANG, CH","2017-03-05","0.15",,"50",,
"CHM00056187","WENJIANG, CH","2017-03-06","0.26",,"47",,
"CHM00056187","WENJIANG, CH","2017-03-07","0.00",,"50",,
"CHM00056187","WENJIANG, CH","2017-03-08",,,"49",,"37"
"CHM00056187","WENJIANG, CH","2017-03-09",,,"49",,"47"
"CHM00056187","WENJIANG, CH","2017-03-10","0.00",,"51",,"47"
"CHM00056187","WENJIANG, CH","2017-03-11",,,"51",,"47"
"CHM00056187","WENJIANG, CH","2017-03-12","0.09",,"49",,
"CHM00056187","WENJIANG, CH","2017-03-13",,,"49",,"46"
"CHM00056187","WENJIANG, CH","2017-03-14",,,"47",,
"CHM00056187","WENJIANG, CH","2017-03-15",,,"47",,
"CHM00056187","WENJIANG, CH","2017-03-16","0.02",,"49",,"37"
"CHM00056187","WENJIANG, CH","2017-03-17","0.03",,"52",,"47"
"CHM00056187","WENJIANG, CH","2017-03-18","0.06",,"53",,"47"
"CHM00056187","WENJIANG, CH","2017-03-19","0.06",,"51",,"49"
"CHM00056187","WENJIANG, CH","2017-03-20","0.01",,"58",,"48"
"CHM00056187","WENJIANG, CH","2017-03-21","0.11",,"54",,
"CHM00056187","WENJIANG, CH","2017-03-22","0.08",,"52",,
"CHM00056187","WENJIANG, CH","2017-03-23","0.02",,"53",,
"CHM00056187","WENJIANG, CH","2017-03-24","0.14",,"51",,
"CHM00056187","WENJIANG, CH","2017-03-25",,,"50",,
"CHM00056187","WENJIANG, CH","2017-03-26",,,"52",,"37"
"CHM00056187","WENJIANG, CH","2017-03-27",,,"58",,"41"
"CHM00056187","WENJIANG, CH","2017-03-28",,,"60",,"53"
"CHM00056187","WENJIANG, CH","2017-03-29","0.04",,"60",,"53"
"CHM00056187","WENJIANG, CH","2017-03-30","0.02",,"61",,"55"
"CHM00056187","WENJIANG, CH","2017-03-31","0.01",,"62",,
"CHM00056187","WENJIANG, CH","2017-04-01","0.00",,"60",,"51"
"CHM00056187","WENJIANG, CH","2017-04-02","0.18",,"58",,
"CHM00056187","WENJIANG, CH","2017-04-03","0.04",,"58",,"54"
"CHM00056187","WENJIANG, CH","2017-04-04","0.02",,"63",,"54"
"CHM00056187","WENJIANG, CH","2017-04-05","0.09",,"59",,
"CHM00056187","WENJIANG, CH","2017-04-06","0.08",,"62",,"51"
"CHM00056187","WENJIANG, CH","2017-04-07","0.00",,"64",,"60"
"CHM00056187","WENJIANG, CH","2017-04-08","0.08",,"67",,"59"
"CHM00056187","WENJIANG, CH","2017-04-09","0.00",,"63",,
"CHM00056187","WENJIANG, CH","2017-04-10","0.02",,"62",,
"CHM00056187","WENJIANG, CH","2017-04-11","0.03",,"57",,
"CHM00056187","WENJIANG, CH","2017-04-12","0.01",,"60",,"47"
"CHM00056187","WENJIANG, CH","2017-04-13","0.00",,"63",,"47"
"CHM00056187","WENJIANG, CH","2017-04-14",,,"71",,"50"
"CHM00056187","WENJIANG, CH","2017-04-15","0.04",,"74",,"62"
"CHM00056187","WENJIANG, CH","2017-04-16","0.04",,"61",,
"CHM00056187","WENJIANG, CH","2017-04-17","0.03",,"63",,"53"
"CHM00056187","WENJIANG, CH","2017-04-18","0.00",,"65",,"52"
"CHM00056187","WENJIANG, CH","2017-04-19",,,"71",,"53"
"CHM00056187","WENJIANG, CH","2017-04-20","0.67",,"59",,
"CHM00056187","WENJIANG, CH","2017-04-21",,,"58",,
"CHM00056187","WENJIANG, CH","2017-04-22",,,"63",,"46"
"CHM00056187","WENJIANG, CH","2017-04-23",,,"68",,"50"
"CHM00056187","WENJIANG, CH","2017-04-24","0.54",,"62",,
"CHM00056187","WENJIANG, CH","2017-04-25","0.33",,"64",,
"CHM00056187","WENJIANG, CH","2017-04-26","0.19",,"59",,
"CHM00056187","WENJIANG, CH","2017-04-27","0.00",,"61",,
"CHM00056187","WENJIANG, CH","2017-04-28","0.00",,"65",,"49"
"CHM00056187","WENJIANG, CH","2017-04-29",,,"68",,"56"
"CHM00056187","WENJIANG, CH","2017-04-30","0.00",,"67",,
"CHM00056187","WENJIANG, CH","2017-05-01",,,"73",,"54"
"CHM00056187","WENJIANG, CH","2017-05-02","0.24",,"72",,
"CHM00056187","WENJIANG, CH","2017-05-03","0.09",,"67",,"59"
"CHM00056187","WENJIANG, CH","2017-05-04","0.04",,"69",,"61"
"CHM00056187","WENJIANG, CH","2017-05-05","0.11",,"60",,
"CHM00056187","WENJIANG, CH","2017-05-06","0.02",,"63",,"54"
"CHM00056187","WENJIANG, CH","2017-05-07","0.00",,"61",,
"CHM00056187","WENJIANG, CH","2017-05-08",,,"68",,"52"
"CHM00056187","WENJIANG, CH","2017-05-09",,,"69",,"59"
"CHM00056187","WENJIANG, CH","2017-05-10","0.05",,"71",,"63"
"CHM00056187","WENJIANG, CH","2017-05-11","0.01",,"70",,
"CHM00056187","WENJIANG, CH","2017-05-12","0.00",,"72",,"56"
"CHM00056187","WENJIANG, CH","2017-05-13","0.06",,"75",,"55"
"CHM00056187","WENJIANG, CH","2017-05-14","0.09",,"75",,"64"
"CHM00056187","WENJIANG, CH","2017-05-15","0.06",,"66",,
"CHM00056187","WENJIANG, CH","2017-05-16","0.05",,"71",,"56"
"CHM00056187","WENJIANG, CH","2017-05-17","0.28",,"71",,"59"
"CHM00056187","WENJIANG, CH","2017-05-18","0.02",,"71",,
"CHM00056187","WENJIANG, CH","2017-05-19","0.00",,"76",,"61"
"CHM00056187","WENJIANG, CH","2017-05-20","0.06",,"72",,
"CHM00056187","WENJIANG, CH","2017-05-21","0.15",,"71",,"67"
"CHM00056187","WENJIANG, CH","2017-05-22","0.05",,"71",,
"CHM00056187","WENJIANG, CH","2017-05-23","0.01",,"71",,"65"
"CHM00056187","WENJIANG, CH","2017-05-24",,,"67",,
"CHM00056187","WENJIANG, CH","2017-05-25",,,"72",,"58"
"CHM00056187","WENJIANG, CH","2017-05-26",,,"76",,"60"
"CHM00056187","WENJIANG, CH","2017-05-27",,,"76",,
"CHM00056187","WENJIANG, CH","2017-05-28",,,"78",,"65"
"CHM00056187","WENJIANG, CH","2017-05-29",,,"76",,
"CHM00056187","WENJIANG, CH","2017-05-30","0.01",,"76",,"68"
"CHM00056187","WENJIANG, CH","2017-05-31","0.11",,"75",,
"CHM00056187","WENJIANG, CH","2017-06-01",,,"72",,"66"
"CHM00056187","WENJIANG, CH","2017-06-02","0.01",,"77",,"68"
"CHM00056187","WENJIANG, CH","2017-06-03","0.19",,"70",,
"CHM00056187","WENJIANG, CH","2017-06-04","0.14",,"67",,
"CHM00056187","WENJIANG, CH","2017-06-05","0.11",,"75",,"62"
"CHM00056187","WENJIANG, CH","2017-06-06","0.00",,"77",,
"CHM00056187","WENJIANG, CH","2017-06-07","0.05",,"78",,"66"
"CHM00056187","WENJIANG, CH","2017-06-08","0.19",,"74",,"70"
"CHM00056187","WENJIANG, CH","2017-06-09","0.12",,"77",,"69"
"CHM00056187","WENJIANG, CH","2017-06-10","0.04",,"77",,"71"
"CHM00056187","WENJIANG, CH","2017-06-11","0.42",,"75",,
"CHM00056187","WENJIANG, CH","2017-06-12","0.09",,"71",,"66"
"CHM00056187","WENJIANG, CH","2017-06-13","0.16",,"70",,"68"
"CHM00056187","WENJIANG, CH","2017-06-14","0.94",,"68",,
"CHM00056187","WENJIANG, CH","2017-06-15","0.10",,"68",,"63"
"CHM00056187","WENJIANG, CH","2017-06-16","0.02",,"75",,"64"
"CHM00056187","WENJIANG, CH","2017-06-17","0.06",,"73",,
"CHM00056187","WENJIANG, CH","2017-06-18","0.06",,"74",,"67"
"CHM00056187","WENJIANG, CH","2017-06-19","0.00",,"76",,"69"
"CHM00056187","WENJIANG, CH","2017-06-20","0.01",,"74",,
"CHM00056187","WENJIANG, CH","2017-06-21",,,"80",,"68"
"CHM00056187","WENJIANG, CH","2017-06-22","0.01",,"76",,
"CHM00056187","WENJIANG, CH","2017-06-23","0.19",,"76",,
"CHM00056187","WENJIANG, CH","2017-06-24","0.02",,"74",,"69"
"CHM00056187","WENJIANG, CH","2017-06-25","0.00",,"75",,
"CHM00056187","WENJIANG, CH","2017-06-26",,,"74",,
"CHM00056187","WENJIANG, CH","2017-06-27",,,"75",,"64"
"CHM00056187","WENJIANG, CH","2017-06-28","0.00",,"73",,
"CHM00056187","WENJIANG, CH","2017-06-29",,,"76",,"66"
"CHM00056187","WENJIANG, CH","2017-06-30",,,"76",,"68"
"CHM00056187","WENJIANG, CH","2017-07-01",,,"80",,"68"
"CHM00056187","WENJIANG, CH","2017-07-02","0.03",,"80",,"70"
"CHM00056187","WENJIANG, CH","2017-07-03","0.00",,"79",,"73"
"CHM00056187","WENJIANG, CH","2017-07-04","0.15",,"78",,
"CHM00056187","WENJIANG, CH","2017-07-05","0.35",,"74",,"71"
"CHM00056187","WENJIANG, CH","2017-07-06","0.02",,"77",,
"CHM00056187","WENJIANG, CH","2017-07-07","0.00",,"80",,"69"
"CHM00056187","WENJIANG, CH","2017-07-08",,,"75",,
"CHM00056187","WENJIANG, CH","2017-07-09",,,"79",,"65"
"CHM00056187","WENJIANG, CH","2017-07-10",,,"83",,"69"
"CHM00056187","WENJIANG, CH","2017-07-11",,,"85",,"71"
"CHM00056187","WENJIANG, CH","2017-07-12","0.27",,"81",,
"CHM00056187","WENJIANG, CH","2017-07-13","0.37",,"80",,
"CHM00056187","WENJIANG, CH","2017-07-14","0.30",,"82",,"69"
"CHM00056187","WENJIANG, CH","2017-07-15","0.41",,"81",,"71"
"CHM00056187","WENJIANG, CH","2017-07-16","4.48",,"78",,
"CHM00056187","WENJIANG, CH","2017-07-17","0.75",,"81",,"70"
"CHM00056187","WENJIANG, CH","2017-07-18","0.04",,"80",,"71"
"CHM00056187","WENJIANG, CH","2017-07-19","1.44",,"82",,"74"
"CHM00056187","WENJIANG, CH","2017-07-20","1.07",,"81",,"74"
"CHM00056187","WENJIANG, CH","2017-07-21","0.43",,"80",,
"CHM00056187","WENJIANG, CH","2017-07-22","0.12",,"80",,"72"
"CHM00056187","WENJIANG, CH","2017-07-23","3.13",,"78",,
"CHM00056187","WENJIANG, CH","2017-07-24",,,"81",,"69"
"CHM00056187","WENJIANG, CH","2017-07-25","1.13",,"82",,"75"
"CHM00056187","WENJIANG, CH","2017-07-26","0.46",,"83",,"74"
"CHM00056187","WENJIANG, CH","2017-07-27","0.15",,"84",,
"CHM00056187","WENJIANG, CH","2017-07-28",,,"85",,"72"
